date,entity,entity_type,value
2026-03-02,pet-bandana,product_type,66.1
2026-03-09,pet-bandana,product_type,61.8
2026-03-16,pet-bandana,product_type,67.8
2026-03-23,pet-bandana,product_type,62.2
2026-03-30,pet-bandana,product_type,70.3
2026-04-06,pet-bandana,product_type,66.9
2026-04-13,pet-bandana,product_type,67.9
2026-04-20,pet-bandana,product_type,66.4
2026-04-27,pet-bandana,product_type,67.1
2026-05-04,pet-bandana,product_type,73.9
2026-05-11,pet-bandana,product_type,71.9
2026-05-18,pet-bandana,product_type,75.7
2026-05-25,pet-bandana,product_type,77.8
2026-06-01,pet-bandana,product_type,88.8
2026-06-08,pet-bandana,product_type,97.1
2026-06-15,pet-bandana,product_type,94.3
2026-06-22,pet-bandana,product_type,91.3
2026-06-29,pet-bandana,product_type,91.3
2026-07-06,pet-bandana,product_type,109.3
2026-07-13,pet-bandana,product_type,106.6
2026-07-20,pet-bandana,product_type,107.3
2026-07-27,pet-bandana,product_type,103.2
2026-08-03,pet-bandana,product_type,94.6
2026-08-10,pet-bandana,product_type,94.1
2026-08-17,pet-bandana,product_type,92.5
2024-08-26,pet-bowl,product_type,57.3
2024-09-02,pet-bowl,product_type,62.4
2024-09-09,pet-bowl,product_type,63.8
2024-09-16,pet-bowl,product_type,58.2
2024-09-23,pet-bowl,product_type,55.0
2024-09-30,pet-bowl,product_type,63.9
2024-10-07,pet-bowl,product_type,73.6
2024-10-14,pet-bowl,product_type,69.8
2024-10-21,pet-bowl,product_type,74.0
2024-10-28,pet-bowl,product_type,69.5
2024-11-04,pet-bowl,product_type,86.3
2024-11-11,pet-bowl,product_type,85.0
2024-11-18,pet-bowl,product_type,85.0
2024-11-25,pet-bowl,product_type,88.9
2024-12-02,pet-bowl,product_type,100.3
2024-12-09,pet-bowl,product_type,99.9
2024-12-16,pet-bowl,product_type,101.3
2024-12-23,pet-bowl,product_type,104.2
2024-12-30,pet-bowl,product_type,99.9
2025-01-06,pet-bowl,product_type,86.6
2025-01-13,pet-bowl,product_type,87.2
2025-01-20,pet-bowl,product_type,91.4
2025-01-27,pet-bowl,product_type,88.4
2025-02-03,pet-bowl,product_type,69.0
2025-02-10,pet-bowl,product_type,72.8
2025-02-17,pet-bowl,product_type,76.7
2025-02-24,pet-bowl,product_type,70.0
2025-03-03,pet-bowl,product_type,60.1
2025-03-10,pet-bowl,product_type,54.9
2025-03-17,pet-bowl,product_type,59.5
2025-03-24,pet-bowl,product_type,58.6
2025-03-31,pet-bowl,product_type,61.1
2025-04-07,pet-bowl,product_type,55.2
2025-04-14,pet-bowl,product_type,56.9
2025-04-21,pet-bowl,product_type,58.1
2025-04-28,pet-bowl,product_type,62.0
2025-05-05,pet-bowl,product_type,60.7
2025-05-12,pet-bowl,product_type,59.8
2025-05-19,pet-bowl,product_type,58.2
2025-05-26,pet-bowl,product_type,54.7
2025-06-02,pet-bowl,product_type,58.1
2025-06-09,pet-bowl,product_type,53.6
2025-06-16,pet-bowl,product_type,55.3
2025-06-23,pet-bowl,product_type,61.2
2025-06-30,pet-bowl,product_type,57.5
2025-07-07,pet-bowl,product_type,56.5
2025-07-14,pet-bowl,product_type,56.9
2025-07-21,pet-bowl,product_type,55.5
2025-07-28,pet-bowl,product_type,49.3
2025-08-04,pet-bowl,product_type,52.2
2025-08-11,pet-bowl,product_type,57.8
2025-08-18,pet-bowl,product_type,53.2
2025-08-25,pet-bowl,product_type,55.6
2025-09-01,pet-bowl,product_type,54.2
2025-09-08,pet-bowl,product_type,55.7
2025-09-15,pet-bowl,product_type,57.9
2025-09-22,pet-bowl,product_type,60.6
2025-09-29,pet-bowl,product_type,61.2
2025-10-06,pet-bowl,product_type,65.1
2025-10-13,pet-bowl,product_type,68.2
2025-10-20,pet-bowl,product_type,63.0
2025-10-27,pet-bowl,product_type,67.4
2025-11-03,pet-bowl,product_type,90.2
2025-11-10,pet-bowl,product_type,87.1
2025-11-17,pet-bowl,product_type,91.2
2025-11-24,pet-bowl,product_type,89.7
2025-12-01,pet-bowl,product_type,100.5
2025-12-08,pet-bowl,product_type,99.0
2025-12-15,pet-bowl,product_type,98.1
2025-12-22,pet-bowl,product_type,95.3
2025-12-29,pet-bowl,product_type,95.7
2026-01-05,pet-bowl,product_type,90.0
2026-01-12,pet-bowl,product_type,91.5
2026-01-19,pet-bowl,product_type,83.7
2026-01-26,pet-bowl,product_type,87.1
2026-02-02,pet-bowl,product_type,62.2
2026-02-09,pet-bowl,product_type,63.9
2026-02-16,pet-bowl,product_type,67.6
2026-02-23,pet-bowl,product_type,65.2
2026-03-02,pet-bowl,product_type,51.6
2026-03-09,pet-bowl,product_type,62.5
2026-03-16,pet-bowl,product_type,57.2
2026-03-23,pet-bowl,product_type,54.0
2026-03-30,pet-bowl,product_type,57.6
2026-04-06,pet-bowl,product_type,55.0
2026-04-13,pet-bowl,product_type,56.5
2026-04-20,pet-bowl,product_type,54.2
2026-04-27,pet-bowl,product_type,56.1
2026-05-04,pet-bowl,product_type,57.8
2026-05-11,pet-bowl,product_type,51.0
2026-05-18,pet-bowl,product_type,52.8
2026-05-25,pet-bowl,product_type,57.4
2026-06-01,pet-bowl,product_type,53.2
2026-06-08,pet-bowl,product_type,54.6
2026-06-15,pet-bowl,product_type,53.4
2026-06-22,pet-bowl,product_type,53.6
2026-06-29,pet-bowl,product_type,53.3
2026-07-06,pet-bowl,product_type,51.0
2026-07-13,pet-bowl,product_type,56.1
2026-07-20,pet-bowl,product_type,57.9
2026-07-27,pet-bowl,product_type,54.2
2026-08-03,pet-bowl,product_type,57.7
2026-08-10,pet-bowl,product_type,53.4
2026-08-17,pet-bowl,product_type,53.2
2024-08-26,tshirt,product_type,82.3
2024-09-02,tshirt,product_type,73.3
2024-09-09,tshirt,product_type,71.6
2024-09-16,tshirt,product_type,73.8
2024-09-23,tshirt,product_type,67.8
2024-09-30,tshirt,product_type,70.7
2024-10-07,tshirt,product_type,72.5
2024-10-14,tshirt,product_type,72.4
2024-10-21,tshirt,product_type,71.9
2024-10-28,tshirt,product_type,72.4
2024-11-04,tshirt,product_type,67.9
2024-11-11,tshirt,product_type,63.8
2024-11-18,tshirt,product_type,68.0
2024-11-25,tshirt,product_type,70.6
2024-12-02,tshirt,product_type,71.0
2024-12-09,tshirt,product_type,66.9
2024-12-16,tshirt,product_type,65.5
2024-12-23,tshirt,product_type,65.7
2024-12-30,tshirt,product_type,66.6
2025-01-06,tshirt,product_type,62.4
2025-01-13,tshirt,product_type,66.4
2025-01-20,tshirt,product_type,68.0
2025-01-27,tshirt,product_type,67.5
2025-02-03,tshirt,product_type,66.9
2025-02-10,tshirt,product_type,65.7
2025-02-17,tshirt,product_type,66.0
2025-02-24,tshirt,product_type,65.9
2025-03-03,tshirt,product_type,71.4
2025-03-10,tshirt,product_type,69.2
2025-03-17,tshirt,product_type,78.6
2025-03-24,tshirt,product_type,68.0
2025-03-31,tshirt,product_type,70.2
2025-04-07,tshirt,product_type,76.4
2025-04-14,tshirt,product_type,76.2
2025-04-21,tshirt,product_type,81.8
2025-04-28,tshirt,product_type,80.0
2025-05-05,tshirt,product_type,89.6
2025-05-12,tshirt,product_type,91.7
2025-05-19,tshirt,product_type,94.2
2025-05-26,tshirt,product_type,92.9
2025-06-02,tshirt,product_type,101.0
2025-06-09,tshirt,product_type,105.7
2025-06-16,tshirt,product_type,99.6
2025-06-23,tshirt,product_type,105.4
2025-06-30,tshirt,product_type,107.1
2025-07-07,tshirt,product_type,96.2
2025-07-14,tshirt,product_type,93.0
2025-07-21,tshirt,product_type,97.8
2025-07-28,tshirt,product_type,94.2
2025-08-04,tshirt,product_type,77.9
2025-08-11,tshirt,product_type,73.0
2025-08-18,tshirt,product_type,79.7
2025-08-25,tshirt,product_type,75.0
2025-09-01,tshirt,product_type,71.3
2025-09-08,tshirt,product_type,70.6
2025-09-15,tshirt,product_type,67.2
2025-09-22,tshirt,product_type,67.5
2025-09-29,tshirt,product_type,65.6
2025-10-06,tshirt,product_type,61.9
2025-10-13,tshirt,product_type,66.0
2025-10-20,tshirt,product_type,65.8
2025-10-27,tshirt,product_type,59.2
2025-11-03,tshirt,product_type,63.5
2025-11-10,tshirt,product_type,66.2
2025-11-17,tshirt,product_type,67.9
2025-11-24,tshirt,product_type,65.6
2025-12-01,tshirt,product_type,58.8
2025-12-08,tshirt,product_type,60.1
2025-12-15,tshirt,product_type,62.1
2025-12-22,tshirt,product_type,67.2
2025-12-29,tshirt,product_type,61.1
2026-01-05,tshirt,product_type,66.0
2026-01-12,tshirt,product_type,60.9
2026-01-19,tshirt,product_type,64.2
2026-01-26,tshirt,product_type,59.7
2026-02-02,tshirt,product_type,62.0
2026-02-09,tshirt,product_type,59.1
2026-02-16,tshirt,product_type,66.7
2026-02-23,tshirt,product_type,60.2
2026-03-02,tshirt,product_type,59.2
2026-03-09,tshirt,product_type,58.9
2026-03-16,tshirt,product_type,63.4
2026-03-23,tshirt,product_type,62.2
2026-03-30,tshirt,product_type,65.4
2026-04-06,tshirt,product_type,70.5
2026-04-13,tshirt,product_type,74.6
2026-04-20,tshirt,product_type,69.8
2026-04-27,tshirt,product_type,74.0
2026-05-04,tshirt,product_type,84.5
2026-05-11,tshirt,product_type,82.7
2026-05-18,tshirt,product_type,84.6
2026-05-25,tshirt,product_type,83.6
2026-06-01,tshirt,product_type,93.4
2026-06-08,tshirt,product_type,98.2
2026-06-15,tshirt,product_type,96.0
2026-06-22,tshirt,product_type,97.1
2026-06-29,tshirt,product_type,98.1
2026-07-06,tshirt,product_type,81.0
2026-07-13,tshirt,product_type,87.7
2026-07-20,tshirt,product_type,82.2
2026-07-27,tshirt,product_type,83.9
2026-08-03,tshirt,product_type,63.6
2026-08-10,tshirt,product_type,71.1
2026-08-17,tshirt,product_type,64.0
2024-08-26,hoodie,product_type,57.5
2024-09-02,hoodie,product_type,70.3
2024-09-09,hoodie,product_type,73.5
2024-09-16,hoodie,product_type,73.5
2024-09-23,hoodie,product_type,76.5
2024-09-30,hoodie,product_type,73.9
2024-10-07,hoodie,product_type,103.9
2024-10-14,hoodie,product_type,102.3
2024-10-21,hoodie,product_type,98.5
2024-10-28,hoodie,product_type,99.5
2024-11-04,hoodie,product_type,123.0
2024-11-11,hoodie,product_type,122.3
2024-11-18,hoodie,product_type,121.3
2024-11-25,hoodie,product_type,121.9
2024-12-02,hoodie,product_type,103.8
2024-12-09,hoodie,product_type,103.5
2024-12-16,hoodie,product_type,102.8
2024-12-23,hoodie,product_type,108.0
2024-12-30,hoodie,product_type,101.6
2025-01-06,hoodie,product_type,76.7
2025-01-13,hoodie,product_type,71.0
2025-01-20,hoodie,product_type,71.9
2025-01-27,hoodie,product_type,81.8
2025-02-03,hoodie,product_type,65.4
2025-02-10,hoodie,product_type,63.0
2025-02-17,hoodie,product_type,64.0
2025-02-24,hoodie,product_type,59.8
2025-03-03,hoodie,product_type,59.9
2025-03-10,hoodie,product_type,56.9
2025-03-17,hoodie,product_type,60.5
2025-03-24,hoodie,product_type,63.5
2025-03-31,hoodie,product_type,63.0
2025-04-07,hoodie,product_type,66.2
2025-04-14,hoodie,product_type,62.4
2025-04-21,hoodie,product_type,54.2
2025-04-28,hoodie,product_type,67.5
2025-05-05,hoodie,product_type,59.3
2025-05-12,hoodie,product_type,62.4
2025-05-19,hoodie,product_type,62.3
2025-05-26,hoodie,product_type,62.8
2025-06-02,hoodie,product_type,62.3
2025-06-09,hoodie,product_type,62.5
2025-06-16,hoodie,product_type,58.4
2025-06-23,hoodie,product_type,70.2
2025-06-30,hoodie,product_type,64.5
2025-07-07,hoodie,product_type,63.2
2025-07-14,hoodie,product_type,68.6
2025-07-21,hoodie,product_type,60.0
2025-07-28,hoodie,product_type,65.9
2025-08-04,hoodie,product_type,64.6
2025-08-11,hoodie,product_type,67.5
2025-08-18,hoodie,product_type,67.7
2025-08-25,hoodie,product_type,59.5
2025-09-01,hoodie,product_type,75.9
2025-09-08,hoodie,product_type,85.1
2025-09-15,hoodie,product_type,79.7
2025-09-22,hoodie,product_type,86.6
2025-09-29,hoodie,product_type,84.7
2025-10-06,hoodie,product_type,109.2
2025-10-13,hoodie,product_type,109.1
2025-10-20,hoodie,product_type,115.1
2025-10-27,hoodie,product_type,116.7
2025-11-03,hoodie,product_type,127.9
2025-11-10,hoodie,product_type,133.5
2025-11-17,hoodie,product_type,132.2
2025-11-24,hoodie,product_type,132.9
2025-12-01,hoodie,product_type,111.5
2025-12-08,hoodie,product_type,109.4
2025-12-15,hoodie,product_type,108.4
2025-12-22,hoodie,product_type,107.8
2025-12-29,hoodie,product_type,117.6
2026-01-05,hoodie,product_type,82.5
2026-01-12,hoodie,product_type,79.2
2026-01-19,hoodie,product_type,85.7
2026-01-26,hoodie,product_type,81.4
2026-02-02,hoodie,product_type,67.0
2026-02-09,hoodie,product_type,75.2
2026-02-16,hoodie,product_type,65.2
2026-02-23,hoodie,product_type,70.0
2026-03-02,hoodie,product_type,64.6
2026-03-09,hoodie,product_type,64.2
2026-03-16,hoodie,product_type,62.2
2026-03-23,hoodie,product_type,66.9
2026-03-30,hoodie,product_type,64.2
2026-04-06,hoodie,product_type,68.3
2026-04-13,hoodie,product_type,66.5
2026-04-20,hoodie,product_type,65.8
2026-04-27,hoodie,product_type,64.2
2026-05-04,hoodie,product_type,71.2
2026-05-11,hoodie,product_type,69.2
2026-05-18,hoodie,product_type,65.1
2026-05-25,hoodie,product_type,63.2
2026-06-01,hoodie,product_type,61.7
2026-06-08,hoodie,product_type,70.8
2026-06-15,hoodie,product_type,70.3
2026-06-22,hoodie,product_type,70.8
2026-06-29,hoodie,product_type,67.4
2026-07-06,hoodie,product_type,70.6
2026-07-13,hoodie,product_type,71.4
2026-07-20,hoodie,product_type,68.2
2026-07-27,hoodie,product_type,67.4
2026-08-03,hoodie,product_type,68.7
2026-08-10,hoodie,product_type,73.0
2026-08-17,hoodie,product_type,73.5
2024-08-26,tote-bag,product_type,110.8
2024-09-02,tote-bag,product_type,99.8
2024-09-09,tote-bag,product_type,100.6
2024-09-16,tote-bag,product_type,104.1
2024-09-23,tote-bag,product_type,98.2
2024-09-30,tote-bag,product_type,99.6
2024-10-07,tote-bag,product_type,80.5
2024-10-14,tote-bag,product_type,83.8
2024-10-21,tote-bag,product_type,85.6
2024-10-28,tote-bag,product_type,81.9
2024-11-04,tote-bag,product_type,78.8
2024-11-11,tote-bag,product_type,80.9
2024-11-18,tote-bag,product_type,78.2
2024-11-25,tote-bag,product_type,80.7
2024-12-02,tote-bag,product_type,72.9
2024-12-09,tote-bag,product_type,73.4
2024-12-16,tote-bag,product_type,78.0
2024-12-23,tote-bag,product_type,76.7
2024-12-30,tote-bag,product_type,74.6
2025-01-06,tote-bag,product_type,81.7
2025-01-13,tote-bag,product_type,78.7
2025-01-20,tote-bag,product_type,80.3
2025-01-27,tote-bag,product_type,76.6
2025-02-03,tote-bag,product_type,84.0
2025-02-10,tote-bag,product_type,78.9
2025-02-17,tote-bag,product_type,82.8
2025-02-24,tote-bag,product_type,78.4
2025-03-03,tote-bag,product_type,81.0
2025-03-10,tote-bag,product_type,82.6
2025-03-17,tote-bag,product_type,87.3
2025-03-24,tote-bag,product_type,80.4
2025-03-31,tote-bag,product_type,82.7
2025-04-07,tote-bag,product_type,84.5
2025-04-14,tote-bag,product_type,78.9
2025-04-21,tote-bag,product_type,77.0
2025-04-28,tote-bag,product_type,80.9
2025-05-05,tote-bag,product_type,89.5
2025-05-12,tote-bag,product_type,92.1
2025-05-19,tote-bag,product_type,84.6
2025-05-26,tote-bag,product_type,84.1
2025-06-02,tote-bag,product_type,103.7
2025-06-09,tote-bag,product_type,97.9
2025-06-16,tote-bag,product_type,98.9
2025-06-23,tote-bag,product_type,104.8
2025-06-30,tote-bag,product_type,104.8
2025-07-07,tote-bag,product_type,128.0
2025-07-14,tote-bag,product_type,120.6
2025-07-21,tote-bag,product_type,122.5
2025-07-28,tote-bag,product_type,130.2
2025-08-04,tote-bag,product_type,143.5
2025-08-11,tote-bag,product_type,140.8
2025-08-18,tote-bag,product_type,142.8
2025-08-25,tote-bag,product_type,147.8
2025-09-01,tote-bag,product_type,134.2
2025-09-08,tote-bag,product_type,130.2
2025-09-15,tote-bag,product_type,128.7
2025-09-22,tote-bag,product_type,130.5
2025-09-29,tote-bag,product_type,135.9
2025-10-06,tote-bag,product_type,111.2
2025-10-13,tote-bag,product_type,108.3
2025-10-20,tote-bag,product_type,106.6
2025-10-27,tote-bag,product_type,111.8
2025-11-03,tote-bag,product_type,101.9
2025-11-10,tote-bag,product_type,93.0
2025-11-17,tote-bag,product_type,97.1
2025-11-24,tote-bag,product_type,101.7
2025-12-01,tote-bag,product_type,96.2
2025-12-08,tote-bag,product_type,94.9
2025-12-15,tote-bag,product_type,97.3
2025-12-22,tote-bag,product_type,98.3
2025-12-29,tote-bag,product_type,94.2
2026-01-05,tote-bag,product_type,97.9
2026-01-12,tote-bag,product_type,99.2
2026-01-19,tote-bag,product_type,97.0
2026-01-26,tote-bag,product_type,96.5
2026-02-02,tote-bag,product_type,97.6
2026-02-09,tote-bag,product_type,96.7
2026-02-16,tote-bag,product_type,102.6
2026-02-23,tote-bag,product_type,97.4
2026-03-02,tote-bag,product_type,101.4
2026-03-09,tote-bag,product_type,100.1
2026-03-16,tote-bag,product_type,99.4
2026-03-23,tote-bag,product_type,106.1
2026-03-30,tote-bag,product_type,102.0
2026-04-06,tote-bag,product_type,101.0
2026-04-13,tote-bag,product_type,101.1
2026-04-20,tote-bag,product_type,104.8
2026-04-27,tote-bag,product_type,106.7
2026-05-04,tote-bag,product_type,111.2
2026-05-11,tote-bag,product_type,107.3
2026-05-18,tote-bag,product_type,107.5
2026-05-25,tote-bag,product_type,109.0
2026-06-01,tote-bag,product_type,123.1
2026-06-08,tote-bag,product_type,120.7
2026-06-15,tote-bag,product_type,127.9
2026-06-22,tote-bag,product_type,124.0
2026-06-29,tote-bag,product_type,126.0
2026-07-06,tote-bag,product_type,155.4
2026-07-13,tote-bag,product_type,155.9
2026-07-20,tote-bag,product_type,152.3
2026-07-27,tote-bag,product_type,155.8
2026-08-03,tote-bag,product_type,181.8
2026-08-10,tote-bag,product_type,180.4
2026-08-17,tote-bag,product_type,176.7
2024-08-26,throw-pillow,product_type,43.6
2024-09-02,throw-pillow,product_type,40.1
2024-09-09,throw-pillow,product_type,45.3
2024-09-16,throw-pillow,product_type,46.6
2024-09-23,throw-pillow,product_type,46.0
2024-09-30,throw-pillow,product_type,46.3
2024-10-07,throw-pillow,product_type,58.5
